# 1 2 3 4 5
#点横竖撇折

披	23254351
拼	232142243
爽	24141414141
筒	421421352352
抖	2321123
扯	2323232
拨	23254511
鸦	253445152
傻	4343541241451
锦	4222543522353
塘	2321245223352
岭	35341151
筹	4214212224231
赔	354112142352
弧	52544511
寸	231
愁	4234114411511
株	2341422341
浸	1125221551
腔	452211541232
览	334213545
郊	12414153
锁	422253143541
储	431523243522
吵	3523414
晋	2331423522
偿	43314152251
恼	113124153
扶	2322241
滋	112142551551
痕	12412522541
纽	5525322
悠	43342411511
睁	35222455223
嫁	5421152454441
募	233352224154
吴	3522241
扮	2324154
沉	1121545
漆	11223414131241
译	1551223
亏	225
趁	232324141444
喉	352435242241
庙	12435232
巩	232451
吞	2241352
熊	51352245451111
逢	4512223151
哼	3521235253
摘	23212143523352
矮	4224142341542
砂	243523414
综	55211522341
肢	45222351
舅	4325223523254
艘	445121432522351
酬	2354522141313
奈	24122341
炎	14411441
锥	4222543122232
倡	4335223522
仓	4155
侨	43424143
慈	1425515511511
戚	24322341541
晒	3522235452
脾	452243522423
隆	53451242232
允	5145
掷	23214224153
阁	135451352
黎	423414544131241
廉	1241425223341
恒	113235222
橡	234145352454441
裤	153411242523
叛	142244451
幽	355155153
纠	55253
翅	2351512512
址	2323232
挽	2324535245
贤	33513541
轰	25235151
鹅	423254145152
伐	432541
嚷	35212352352223324541
扣	232352
欺	233222414541
洛	112451352
硫	243521251435
络	552451352
遮	12423321111151
脊	1241413522
庞	12424541
呵	35223523
翼	51251235232233241
蓄	2331255135232
衰	1235224541
贼	3541224541
婴	35413541542
拆	23244231
沸	11252543
辅	25322352231
挨	2325142241
翁	4151512512
萄	23345422353
葡	233452352231
袭	24541124541
辑	2532352233222
蒋	233123451231
朴	234131
荡	233112544
驼	55211545
狠	454522541
盒	41235235332
遂	142454441151
雀	34143122232
倦	4314224155
匠	244235
峡	353214241
滩	1125143122232
询	15453522
栽	2322341541
糟	14234123523323522
脆	4522452455
轨	253245
厦	242435222451
摔	23212551124123
咐	35243231
寿	2224231
撒	232233235224241
卧	23523531
辽	53151
坑	2321245
尸	524
桶	23415135223
蓬	2334512223151
雕	4523235243122232
勿	4544
鸭	3522345152
懒	1132352341453541
煮	232435221111
狭	454214241
猿	4542323524541
盗	12454135332
键	4222552222351
驱	5522415
晴	352222323522
暑	352223243522
疼	1241245111
芦	2331524
烛	1441352321
苗	23335232
谊	1511535222
郎	15225153
钓	42225451
刘	124133
慎	1132335222241
赴	232324131
隶	52231241
魏	42341542435224551
堪	232233222415
斑	223212412232
浑	112152523
燥	14413523523522341
蔬	233532321251435
儒	4321531111243533
抹	23222341
遥	4114422353151
慕	23335222413111
枯	234123352
杰	23411111
昂	35224553
兔	45352451
斥	44231
娃	542232232
嫩	54223523414241
厨	242352142231
拘	23245352
滥	1123342135332
滤	1123254251511
凶	4153
桃	2341412541
瞎	352221152223352
魔	12423412341435224551
俺	4324135225
惧	11335222241
讥	1545
颤	1235352235222243541
仇	4345
妥	4114542
娱	5423522241
弦	52512551
铝	42225352352
攀	2341414123412414223
晃	3522314245
秤	4234121423
秩	4234142241
腊	452223323522
芽	2332534
郑	14224153
陶	5345422353
刮	42335233
嘻	352232352142352
罩	3533232352223
臭	4352222411
诊	1541444
宴	1153522542
挡	232314522
肝	4522223
艇	445121423251
舰	4451213545
亭	123521523
吨	3522535
岗	3533541
悟	1132352352
蜡	35232123323522
泉	435223541
浴	1124141352
溉	112522512545
钞	422253414
扭	2325322
携	2324312223254
姻	542352412
氛	42254154
爵	41143533252251231
赢	12535245223541451
埃	2325142241
毅	121424544414551
渴	112352245415
浆	1234513541
狼	4541522541
猴	454435242241
罐	42235323335235243122232
贷	432513541
雅	253443122232
